A,B,C,target,f_0_am,f_0_gm,f_0_hm,f_1_am,f_1_gm,f_1_hm,f_2_am,f_2_gm,f_2_hm,f_0_1_lehmer4,f_0_1_lehmer3,f_0_1_pm6,f_0_2_lehmer4,f_0_2_lehmer3,f_0_2_pm6,f_1_2_lehmer4,f_1_2_lehmer3,f_1_2_pm6
1.8522781845089378,0.06856297480602733,0.21645858958197486,0.9446429498968731,1.8522781845089378,1.8522781845089378,1.8522781845089378,0.06856297480602733,0.06856297480602734,0.06856297480602733,0.21645858958197486,0.21645858958197486,0.21645858958197484,1.852187725086157,1.849837578044275,1.6501922609257582,1.8496717386670178,1.8302396936893033,1.6501929606963435,0.21190333172371265,0.20297324324286387,0.19287512576756413
0.013497224737933921,1.0623037137261049,0.045571839903813784,0.03711498814024648,0.013497224737933921,0.013497224737933926,0.013497224737933921,1.0623037137261049,1.0623037137261049,1.0623037137261049,0.045571839903813784,0.04557183990381379,0.045571839903813784,1.0623015625210315,1.0621344293719337,0.9464050168349724,0.044759633907186555,0.04298517364616769,0.04060445978650547,1.062223450660586,1.0604360286244394,0.9464050178174434
1.0577109289559004,0.4735924306351816,0.6516003476058171,0.7869394671296476,1.0577109289559004,1.0577109289559004,1.0577109289559004,0.4735924306351816,0.4735924306351816,0.4735924306351815,0.6516003476058171,0.6516003476058171,0.6516003476058171,1.0095958866435255,0.960162381657077,0.9435746073221942,0.98075487655856,0.9459868981607321,0.9507088692344408,0.6022158708398329,0.5900700165880407,0.5939679895142775
0.822544912103189,0.9194242342338032,2.1439440893253257,1.5807564740560325,0.822544912103189,0.822544912103189,0.822544912103189,0.9194242342338032,0.9194242342338032,0.9194242342338032,2.1439440893253257,2.1439440893253257,2.1439440893253257,0.8790004172718375,0.8763558869075624,0.8776129233946682,2.0733100161774223,1.9743974406344722,1.9110509317152964,2.0544272978342697,1.953725839577046,1.9120121118268634
1.2208436499710222,1.5499344050175394,0.6339190223180112,0.9126755979943029,1.2208436499710222,1.2208436499710222,1.2208436499710222,1.5499344050175394,1.5499344050175394,1.5499344050175397,0.6339190223180112,0.6339190223180112,0.6339190223180112,1.4419031580607304,1.4239320650964489,1.4310121857597244,1.1487661811772054,1.096203766925233,1.091172243227934,1.4912769060416389,1.4186633136944091,1.3819097214218359
0.2088635950047554,0.7832532923362371,2.025142586657607,1.0344533711519301,0.2088635950047554,0.2088635950047554,0.2088635950047554,0.7832532923362371,0.7832532923362371,0.7832532923362371,2.025142586657607,2.025142586657607,2.025142586657607,0.7725644600993533,0.7451208829342929,0.6978411638529832,2.0231522441852148,2.0060263806663743,1.8041972963936266,1.9572227450924475,1.8635451887202605,1.805202030510517
1.9596701238797756,0.3220615162056756,0.18645431476942764,1.0409236351593023,1.9596701238797756,1.9596701238797756,1.9596701238797753,0.3220615162056756,0.3220615162056756,0.3220615162056756,0.18645431476942764,0.18645431476942764,0.18645431476942764,1.9524331966169832,1.9166028381792792,1.7458733344706896,1.9581441184303838,1.9437617176989082,1.7458678172146125,0.3000239748601252,0.28801968785109877,0.2886971770488045
1.3281860488984305,0.8135172173696698,0.661786464768388,1.0362794022609716,1.3281860488984305,1.3281860488984305,1.3281860488984305,0.8135172173696698,0.8135172173696698,0.8135172173696698,0.661786464768388,0.661786464768388,0.661786464768388,1.2320199853953424,1.1877784734181593,1.1934704495440112,1.2548258596599693,1.195646535374146,1.186277980634989,0.7604195046638184,0.753093578337996,0.7561636446238924
0.19686123586912352,1.2308643164339552,0.852433334796224,0.4682748300522763,0.19686123586912352,0.19686123586912352,0.19686123586912352,1.2308643164339552,1.2308643164339552,1.2308643164339552,0.852433334796224,0.852433334796224,0.852433334796224,1.2266512456881866,1.205074256376652,1.0965785007503102,0.8444570004995092,0.8192397500525019,0.7594509656027233,1.1365060012679413,1.1081950014887847,1.11587100002268
0.7384665799954104,0.22745993460412942,0.7925207384327007,0.6832716196574125,0.7384665799954104,0.7384665799954104,0.7384665799954104,0.22745993460412942,0.22745993460412942,0.22745993460412942,0.7925207384327007,0.7925207384327007,0.7925207384327007,0.7239575181496306,0.6941862902169927,0.6579925342463379,0.768346892011968,0.7673997588038765,0.7678638056182843,0.7794701545731778,0.7495169711821218,0.706121468521837
0.1713682811899705,1.307142754282428,0.11473644146689901,0.16742108247762597,0.1713682811899705,0.1713682811899705,0.1713682811899705,1.307142754282428,1.307142754282428,1.307142754282428,0.11473644146689901,0.11473644146689901,0.11473644146689901,1.3045892483910635,1.2879513879796338,1.164532789687334,0.1582949605684776,0.15383947550452348,0.15488230336569261,1.3063368829173074,1.2980258438624974,1.1645318929874529
0.11564828238824053,1.6074832345612275,0.5049872789804571,0.33481443779522113,0.11564828238824053,0.11564828238824053,0.11564828238824053,1.6074832345612275,1.6074832345612275,1.6074832345612278,0.5049872789804571,0.5049872789804571,0.5049872789804571,1.606927922260952,1.5998014135725405,1.4321047861990202,0.5003664600184071,0.4855853314468956,0.449903335950066,1.5743305205822191,1.508452438488291,1.4323340792567636
0.3011036955892888,0.1846338585323042,0.8657551941701215,0.5327351273425922,0.3011036955892888,0.3011036955892888,0.3011036955892888,0.1846338585323042,0.1846338585323042,0.1846338585323042,0.8657551941701215,0.8657551941701215,0.8657551941701214,0.2792816171050472,0.26927749300099485,0.27057855078546367,0.8429598098619145,0.8048250353867747,0.7715275338532082,0.8592121316626828,0.8361245759930596,0.7713122862261188
1.4785219903674274,0.25988279424842353,1.2002964070557762,1.2923053681497694,1.4785219903674274,1.4785219903674274,1.4785219903674274,0.25988279424842353,0.25988279424842353,0.25988279424842353,1.2002964070557762,1.2002964070557762,1.2002964070557762,1.471939772479966,1.441999544835109,1.3172198203374499,1.3815467317116208,1.367997682904401,1.3736551478535617,1.1908470971367853,1.1581849299261455,1.0693608907895757
0.7198442083947086,0.7818228717773104,0.3345012358409484,0.5503777158535922,0.7198442083947086,0.7198442083947086,0.7198442083947086,0.7818228717773104,0.7818228717773104,0.7818228717773104,0.3345012358409484,0.3345012358409484,0.3345012358409484,0.7546532885142345,0.7533872500405407,0.7540029278334088,0.6847045241216956,0.6514126662349592,0.6423799407371171,0.7493335500154342,0.7126088434712822,0.6972352493689671
0.4606387709597875,1.236950710878082,0.4749453111609562,0.32298360691063943,0.4606387709597875,0.4606387709597875,0.4606387709597875,1.236950710878082,1.236950710878082,1.236950710878082,0.4749453111609562,0.4749453111609562,0.47494531116095623,1.1988273145828547,1.1424031183692118,1.1024871260548976,0.46811999056143266,0.46801075923612084,0.46806516767215284,1.1961264803003033,1.1390434927356552,1.1025855594787997
1.0571222262189157,1.3204566130842763,0.6533292325737119,0.7144793519586583,1.0571222262189157,1.0571222262189157,1.0571222262189157,1.3204566130842763,1.3204566130842763,1.3204566130842763,0.6533292325737119,0.6533292325737119,0.6533292325737119,1.2311584050876125,1.2176021926931646,1.2231188951224292,0.9800069853633444,0.9455186231333462,0.9503390945223628,1.2483824405391482,1.1892595204069951,1.1792520750791835
0.3436182895684614,0.5219415656168976,1.7654542402810969,0.9826918427995356,0.3436182895684614,0.34361828956846147,0.3436182895684614,0.5219415656168976,0.5219415656168976,0.5219415656168976,1.7654542402810969,1.7654542402810969,1.765454240281097,0.4823545226959317,0.4680223703226036,0.4711030229399468,1.7550474095089774,1.7135574045513309,1.5728551705102947,1.7341309952096258,1.6655025448859226,1.5730159063923472
1.763040155362734,0.29698467323318606,0.40498171096095553,1.06266621799066,1.763040155362734,1.763040155362734,1.763040155362734,0.29698467323318606,0.296984673233186,0.29698467323318606,0.40498171096095553,0.40498171096095553,0.40498171096095553,1.7560659459782288,1.7225879366583536,1.5706961953372256,1.7467769603195664,1.6949736564996722,1.570728669365674,0.37443728613347826,0.3672142774712479,0.369595589147384
0.324083969394795,0.25049285034587654,1.2608839543350452,0.8235747184247205,0.324083969394795,0.324083969394795,0.324083969394795,0.25049285034587654,0.25049285034587654,0.25049285034587654,1.2608839543350452,1.2608839543350452,1.2608839543350452,0.30083714569657566,0.2965617517029368,0.29817812149736395,1.2452423391644571,1.2028304473738052,1.1233738738856078,1.253023308568661,1.2225203855554743,1.1233314082976826
0.38508228041631654,0.3464482094969757,0.9178619470547761,0.7990077354305016,0.38508228041631654,0.38508228041631654,0.38508228041631654,0.3464482094969757,0.3464482094969757,0.3464482094969757,0.9178619470547761,0.9178619470547761,0.9178619470547762,0.36880322212996125,0.3677999378831811,0.36827922436080823,0.8812237543889931,0.8381200208186343,0.8184635588174903,0.8887020806971725,0.8466048750390788,0.8181156705061362
0.6769220003059587,0.6800247215784908,2.1221561970126332,1.4853050609794978,0.6769220003059587,0.6769220003059587,0.6769220003059587,0.6800247215784908,0.6800247215784908,0.6800247215784908,2.1221561970126332,2.1221561970126332,2.1221561970126332,0.6784840025668253,0.678480455420444,0.6784822288429572,2.076725345584276,1.9886876813657834,1.8909580014013998,2.07621660083815,1.98786447450526,1.8909672264704644
0.6116762888408679,0.23225369716100355,1.0324652605511468,0.8060769216996647,0.6116762888408679,0.6116762888408679,0.6116762888408679,0.23225369716100355,0.23225369716100355,0.23225369716100355,1.0324652605511468,1.0324652605511468,1.0324652605511468,0.591983836761055,0.5638668420894383,0.545213455191322,0.9600287560953623,0.923143851597572,0.9263343348371588,1.0234588719050721,0.993922691982511,0.9198418404866292
1.030999522495951,0.29307247329868125,1.5193699659540134,1.2732831234347133,1.030999522495951,1.030999522495951,1.030999522495951,0.29307247329868125,0.29307247329868125,0.29307247329868125,1.5193699659540134,1.5193699659540134,1.5193699659540134,1.0144303628680702,0.9758299527483456,0.9185969024292723,1.4031045971710658,1.3653949678936612,1.3747835572600302,1.5106317137027498,1.4753800182763492,1.3536163748921857
0.9312801191161986,0.7143514180263678,0.48423407286625136,0.6075041595274441,0.9312801191161986,0.9312801191161986,0.9312801191161987,0.7143514180263678,0.7143514180263678,0.7143514180263678,0.48423407286625136,0.48423407286625136,0.4842340728662514,0.8638202623447215,0.8509231001336475,0.8557133985648362,0.876180149270247,0.8361377724113784,0.8323868268494022,0.6596979214056109,0.6419025343968888,0.6463126549909073
0.8392175232226385,1.8657745111447566,1.2669111491866227,1.0512130226053915,0.8392175232226385,0.8392175232226385,0.8392175232226387,1.8657745111447566,1.8657745111447566,1.8657745111447566,1.2669111491866227,1.2669111491866227,1.2669111491866227,1.7801488222845179,1.6930336338939556,1.664502429762432,1.1705934479364022,1.1364767557123547,1.1440498882441512,1.7229850318759417,1.6767890162802994,1.6883246983905345
0.3092123758512146,0.4738329209117875,0.7076694656187807,0.47957505684298385,0.3092123758512146,0.3092123758512146,0.3092123758512146,0.4738329209117875,0.4738329209117875,0.4738329209117875,0.7076694656187807,0.7076694656187807,0.7076694656187807,0.4380331134637734,0.42466617216407737,0.4274037718536217,0.6769889082336887,0.6437914277823785,0.6311909585930593,0.6536820382141696,0.6352864019051173,0.6395931226911851
0.33126343140356396,1.1913034972026486,0.44381942814622843,0.41981328580870514,0.33126343140356396,0.33126343140356396,0.33126343140356396,1.1913034972026486,1.1913034972026486,1.1913034972026486,0.44381942814622843,0.44381942814622843,0.44381942814622843,1.173201218783396,1.129576467383012,1.0614125150832217,0.410762440494801,0.4035490162002021,0.4060489024634211,1.1545533790201603,1.1002021266562463,1.0618031690997662
0.9755451271223592,0.6565536086338297,0.7746340534293368,0.7923664959206157,0.9755451271223592,0.9755451271223592,0.9755451271223592,0.6565536086338297,0.6565536086338297,0.6565536086338297,0.7746340534293368,0.7746340534293368,0.7746340534293368,0.901021982811434,0.8761018197028261,0.8820790087912498,0.9085153708506307,0.8978531183305009,0.902123338454343,0.7299472519708059,0.7252702152214753,0.7273601667620255
0.47917423784528995,0.9746816702273214,0.926930471578083,0.7549870061358037,0.47917423784528995,0.47917423784528995,0.47917423784529,0.9746816702273214,0.9746816702273214,0.9746816702273214,0.926930471578083,0.926930471578083,0.926930471578083,0.9220579340655652,0.8782326546937216,0.8703739945371386,0.8725826053934536,0.8325075922798039,0.828407171703025,0.9526016658675505,0.9520043910258036,0.9522999803206942
0.18565897666381712,0.787084603742452,0.05952535606180008,0.2758660576630664,0.18565897666381712,0.18565897666381712,0.18565897666381712,0.787084603742452,0.787084603742452,0.787084603742452,0.05952535606180008,0.05952535606180008,0.05952535606180008,0.7792934332793878,0.7553849105259421,0.7012327941142724,0.18163452761433163,0.17390166142335764,0.1654332747445438,0.7867700301199666,0.7829469642714829,0.7012126864087834
1.1063349740060282,1.158595579007404,3.2412673400690726,2.1629251421918645,1.1063349740060282,1.1063349740060282,1.1063349740060282,1.158595579007404,1.158595579007404,1.158595579007404,3.2412673400690726,3.241267340069073,3.241267340069072,1.1342714904795579,1.1336704867620102,1.1339683973545727,3.159615919924646,3.018491992903885,2.8884014840442402,3.150301916377291,3.005309866803805,2.888643955231152
1.1962066240806708,0.8206823183517105,1.0243876413342898,1.1504683049173743,1.1962066240806708,1.1962066240806708,1.1962066240806708,0.8206823183517105,0.8206823183517105,0.8206823183517103,1.0243876413342898,1.0243876413342898,1.0243876413342898,1.1045406326201594,1.0760206545242037,1.0834642780644856,1.1299261754284964,1.1235125456046482,1.1264181986378343,0.9552122988293099,0.944754269544304,0.9490159633279299
0.812525822394198,0.9633761292443218,0.2525681513931603,0.6015613860647905,0.812525822394198,0.812525822394198,0.8125258223941981,0.9633761292443218,0.9633761292443218,0.9633761292443218,0.2525681513931603,0.2525681513931603,0.2525681513931603,0.9068094929617275,0.900672850022147,0.9033962516616125,0.7961980267429785,0.7631879438013238,0.7239870062776584,0.9507942875989485,0.9176622079872189,0.8583170005801736
1.356240028570823,0.4127809269364983,1.2477831819648495,1.2618895580792524,1.356240028570823,1.356240028570823,1.356240028570823,0.4127809269364983,0.4127809269364983,0.4127809269364983,1.2477831819648495,1.2477831819648495,1.2477831819648495,1.330369970090765,1.2762538664086567,1.2084325207215754,1.308756220121658,1.30652098052563,1.30760742808883,1.218609960216575,1.1654174986251686,1.1118911330586143
0.07201012158033385,0.82206015999449,1.6324113039316352,0.8746199609370263,0.07201012158033385,0.07201012158033386,0.07201012158033385,0.82206015999449,0.82206015999449,0.8220601599944901,1.6324113039316352,1.6324113039316352,1.6324113039316352,0.8215563482919862,0.8163486572526383,0.7323723979201263,1.632277369930095,1.629380764875687,1.4543131399365303,1.5406418457446895,1.4684797592327758,1.458239755694138
1.0035328978920242,1.8967929826539474,1.4301413779606327,1.218096378004508,1.0035328978920242,1.0035328978920242,1.0035328978920242,1.8967929826539474,1.8967929826539474,1.8967929826539471,1.4301413779606327,1.4301413779606327,1.4301413779606327,1.7815708702618398,1.7014396727488523,1.695971587318989,1.320594205525702,1.2893896492087529,1.298284734537528,1.7567853388419903,1.7276590261836064,1.73802642591044
0.36163602504763415,0.2453881160028705,0.44004448669698376,0.41060786572719216,0.36163602504763415,0.36163602504763415,0.36163602504763415,0.2453881160028705,0.2453881160028705,0.2453881160028705,0.44004448669698376,0.44004448669698376,0.4400444866969838,0.33396302554485563,0.3249865243569255,0.32722111112488195,0.41205813349337034,0.4084363422026163,0.4099807477292689,0.41127777950833994,0.39387119398804477,0.39397568078562645
0.6451197546051243,0.7537361643574896,0.13074057728609134,0.31062918756006114,0.6451197546051243,0.6451197546051243,0.6451197546051243,0.7537361643574896,0.7537361643574896,0.7537361643574895,0.13074057728609134,0.13074057728609134,0.13074057728609134,0.7118787287795084,0.7078111127062415,0.7096526227430248,0.6408736212649517,0.624826908844796,0.5747429987128222,0.7505017363414218,0.7355394465352133,0.6715056308022348
